iter	RMSE
2906	0.07320907159
2907	0.07320848485
2908	0.07320560082
2909	0.07320334026
2910	0.07320090821
2911	0.07319455873
2912	0.07319253455
2913	0.07317005842
2914	0.07314233492
2915	0.07312073508
2916	0.07311901956
2917	0.07310870432
2918	0.07310799598
2919	0.07310442807
2920	0.0731020442
2921	0.07308821601
2922	0.07307191598
2923	0.0730714195
2924	0.07307093521
2925	0.0730534884
2926	0.07305285648
2927	0.07303810587
2928	0.07301144717
2929	0.07300449534
2930	0.07300294187
2931	0.07300032875
2932	0.07299975753
2933	0.07299734871
2934	0.07299499935
2935	0.07299331647
2936	0.07296549927
2937	0.07294928793
2938	0.07293970119
2939	0.07291896003
2940	0.07291793254
2941	0.07290148433
2942	0.07289966742
2943	0.07287852212
2944	0.07287538858
2945	0.07285868707
2946	0.07285730717
2947	0.07284029798
2948	0.0728287407
2949	0.07282827344
2950	0.07281165805
2951	0.07280922776
2952	0.07280296955
2953	0.07279350986
2954	0.07278694333
2955	0.07278503414
2956	0.07276122515
2957	0.07275925739
2958	0.07272659593
2959	0.07269420382
2960	0.07266100145
2961	0.07266049546
2962	0.07264401019
2963	0.07264232651
2964	0.07263305913
2965	0.07262000962
2966	0.07261339297
2967	0.07259193086
2968	0.07259041965
2969	0.07258334458
2970	0.07258212299
2971	0.07257294323
2972	0.07257205432
2973	0.07257013184
2974	0.07256957156
2975	0.07256249952
2976	0.07254631273
2977	0.07253008545
2978	0.07252800842
2979	0.07249779175
2980	0.07249723172
2981	0.07249534601
2982	0.07246848096
2983	0.07245167953
2984	0.07242546557
2985	0.07242411139
2986	0.07242312082
2987	0.07242149504
2988	0.07242069811
2989	0.07241804678
2990	0.07241127182
2991	0.07239308203
2992	0.07239182386
2993	0.07238992865
2994	0.07236461832
2995	0.07235985057
2996	0.07235862518
2997	0.07235746632
2998	0.07235546084
2999	0.07235084735
